page_id	name	urlslug	ID	ALIGN	EYE	HAIR	SEX	GSM	ALIVE	APPEARANCES	FIRST APPEARANCE	Year	lon	lat
19537	White Dragon (Chinatown) (Earth-616)	\/White_Dragon_(Chinatown)_(Earth-616)	Secret Identity	Bad Characters	Brown Eyes		Male Characters		Deceased Characters	13	Sep-78	1978	-48.51788494196168	67.59539884618403
236685	Artemus Pithins (Earth-616)	\/Artemus_Pithins_(Earth-616)	No Dual Identity	Neutral Characters	Brown Eyes	Brown Hair	Male Characters		Living Characters	13	Jul-79	1979	-132.41604643205633	-48.874793371378516
86168	Randall Spector (Earth-616)	\/Randall_Spector_(Earth-616)	Public Identity	Bad Characters	Brown Eyes	Brown Hair	Male Characters		Deceased Characters	13	Aug-79	1979	-48.83737167860474	89.51578830872086
174118	Yvette Avril (Earth-616)	\/Yvette_Avril_(Earth-616)	Public Identity	Good Characters	Brown Eyes	Brown Hair	Female Characters		Living Characters	13	Feb-79	1979	1.1391857955912599	-71.56803182454625
18320	Catherine Moranis (Earth-616)	\/Catherine_Moranis_(Earth-616)	Secret Identity	Neutral Characters			Female Characters		Living Characters	13	Oct-80	1980	18.213763282837675	51.52910093373009
18187	Mira (Earth-616)	\/Mira_(Earth-616)	Secret Identity	Good Characters		Brown Hair	Female Characters		Living Characters	13	Oct-80	1980	68.18537478116892	69.76751671076184
3589	David Ishima (Earth-616)	\/David_Ishima_(Earth-616)	Public Identity	Good Characters		Black Hair	Male Characters		Living Characters	13	Apr-81	1981	-131.3290012583645	-74.38753933412126
1751	Gronk (Earth-616)	\/Gronk_(Earth-616)	Secret Identity	Bad Characters	Yellow Eyes	No Hair	Male Characters		Living Characters	13	Jan-81	1981	93.9219922411636	-64.3183001266662
2263	Phobius (Earth-616)	\/Phobius_(Earth-616)	Secret Identity	Bad Characters	Green Eyes	Black Hair	Male Characters		Living Characters	13	Jan-81	1981	13.64473376890129	41.31845440086522
1193	Carson Knowles (Earth-616)	\/Carson_Knowles_(Earth-616)		Bad Characters	Brown Eyes	Blond Hair	Male Characters		Deceased Characters	13	Nov-82	1982	178.03099932134256	76.91781243673384
39622	Emmanuel da Costa (Earth-616)	\/Emmanuel_da_Costa_(Earth-616)	Public Identity	Neutral Characters		Black Hair	Male Characters		Deceased Characters	13	Nov-82	1982	87.3687942042161	-35.86507165942096
92105	Gail Runciter (Earth-616)	\/Gail_Runciter_(Earth-616)		Good Characters		Brown Hair	Female Characters		Living Characters	13	Apr-82	1982	-78.12799828992443	54.69589896938123
21608	Mistress Love (Earth-616)	\/Mistress_Love_(Earth-616)	Secret Identity	Neutral Characters	Variable Eyes	Variable Hair	Female Characters		Living Characters	13	May-82	1982	142.91176979927297	-59.0428705864184
244821	Shingen Harada (Earth-616)	\/Shingen_Harada_(Earth-616)	Public Identity	Bad Characters	Brown Eyes	Bald	Male Characters		Deceased Characters	13	Sep-82	1982	-162.20332464985287	-83.96494245137048
12445	Stone (Chaste) (Earth-616)	\/Stone_(Chaste)_(Earth-616)	Secret Identity	Good Characters		Bald	Male Characters		Living Characters	13	Nov-82	1982	-44.00958130133145	20.92965833583645
363391	Mary McGrill (Earth-616)	\/Mary_McGrill_(Earth-616)				Blond Hair	Female Characters		Living Characters	13	May-83	1983	34.0607053147105	-68.420864694799
13234	Executioner (Crazy Gang) (Earth-616)	\/Executioner_(Crazy_Gang)_(Earth-616)		Bad Characters			Male Characters		Living Characters	13	Apr-84	1984	-117.1611	32.7157
454255	Merriwether Locklin (Earth-616)	\/Merriwether_Locklin_(Earth-616)	Public Identity	Good Characters		Grey Hair	Male Characters		Living Characters	13	Mar-84	1984	74.22730726711913	-81.98984191356024
441074	Phillip Carlisle (Earth-616)	\/Phillip_Carlisle_(Earth-616)	Public Identity	Good Characters		Black Hair	Male Characters		Living Characters	13	Jan-84	1984	179.02801605633152	-71.98670972192082
1551	Zsaji (Earth-616)	\/Zsaji_(Earth-616)	Secret Identity			White Hair	Female Characters		Deceased Characters	13	Aug-84	1984	8.164891961188403	73.75032882113149
4321	Giggles (Earth-616)	\/Giggles_(Earth-616)	Secret Identity	Neutral Characters		No Hair			Living Characters	13	Jul-85	1985	-136.7550611138036	-89.28578692481004
1922	Khoryphos (Earth-616)	\/Khoryphos_(Earth-616)	Secret Identity	Good Characters	Blue Eyes	Brown Hair	Male Characters		Living Characters	13	Oct-85	1985	-64.5179631838014	65.76882316918585
310475	Matthew (Gabriel) (Earth-616)	\/Matthew_(Gabriel)_(Earth-616)	Secret Identity	Good Characters		Brown Hair	Male Characters		Living Characters	13	Feb-85	1985	109.56388040725972	-59.026189372073986
17175	Pearl Gross (Earth-616)	\/Pearl_Gross_(Earth-616)	Public Identity	Bad Characters		Blond Hair	Female Characters		Living Characters	13	May-85	1985	-91.06626646615705	-25.570142994809515
15086	Quill (Warpies) (Earth-616)	\/Quill_(Warpies)_(Earth-616)	Secret Identity		Brown Eyes	No Hair	Male Characters		Living Characters	13	Jul-85	1985	-52.59049633152637	16.516967313908893
481401	Tetra (Earth-616)	\/Tetra_(Earth-616)	Public Identity		Red Eyes	Red Hair	Female Characters		Living Characters	13	Jul-85	1985	-38.46027362639606	79.79368184544686
18379	Anita Ehren (Earth-616)	\/Anita_Ehren_(Earth-616)	Secret Identity	Bad Characters		Red Hair	Female Characters		Living Characters	13	Mar-86	1986	-117.1611	32.7157
1807	Arthur Goddard (Earth-616)	\/Arthur_Goddard_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Living Characters	13	Jul-86	1986	-91.48570039424325	-70.07424824869946
2492	Edward Pasternak (Earth-616)	\/Edward_Pasternak_(Earth-616)	Secret Identity	Bad Characters	Blue Eyes	Blond Hair	Male Characters		Deceased Characters	13	Mar-86	1986	-136.32965426076169	24.771171323088865
4687	Jerome Johnson (Earth-616)	\/Jerome_Johnson_(Earth-616)	Secret Identity		Blue Eyes	Blond Hair	Male Characters		Living Characters	13	Nov-86	1986	95.73459010214196	-73.47732141800697
482494	Shapur (Earth-616)	\/Shapur_(Earth-616)	Public Identity			Black Hair	Male Characters		Living Characters	13	Apr-86	1986	127.90455500903755	-27.61247449957129
64861	TESS-One (Earth-616)	\/TESS-One_(Earth-616)	Secret Identity	Bad Characters	Variable Eyes	No Hair			Living Characters	13	Sep-86	1986	-60.25551167322561	46.23744537709331
580964	James Madrox (Fallen Angels) (Earth-616)	\/James_Madrox_(Fallen_Angels)_(Earth-616)	Secret Identity	Bad Characters	Green Eyes	Brown Hair	Male Characters		Deceased Characters	13	May-87	1987	-131.09932072232732	42.33992302060119
21069	Cairbre (Earth-616)	\/Cairbre_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Black Hair	Male Characters		Living Characters	13	Dec-88	1988	-145.83002441790114	-55.87665977137634
123230	Erica Fortune (Earth-616)	\/Erica_Fortune_(Earth-616)		Bad Characters	Blue Eyes	Blond Hair	Female Characters		Living Characters	13	Jan-88	1988	-172.94334509649127	12.08522248907066
21539	Gayle Rogers (Earth-616)	\/Gayle_Rogers_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Blond Hair	Female Characters		Deceased Characters	13	Aug-88	1988	76.96058220557336	-27.12184072728399
4222	Jack Taggert (Earth-616)	\/Jack_Taggert_(Earth-616)	Public Identity	Bad Characters	Brown Eyes	Black Hair	Male Characters		Living Characters	13	May-88	1988	19.855397966613964	74.37790261355153
19494	Jonathan Caesar (Earth-616)	\/Jonathan_Caesar_(Earth-616)	Public Identity	Bad Characters	Blue Eyes	Blond Hair	Male Characters		Deceased Characters	13	Sep-88	1988	-20.21253534938279	-61.904859369038405
18609	Manoli Wetherell (Earth-616)	\/Manoli_Wetherell_(Earth-616)	Public Identity	Good Characters		Blond Hair	Female Characters		Living Characters	13	Feb-88	1988	8.442956843114501	48.42669763103396
16925	Sapphire Styx (Earth-616)	\/Sapphire_Styx_(Earth-616)		Bad Characters	Grey Eyes	Red Hair	Female Characters		Living Characters	13	Sep-88	1988	52.422780321219875	66.71772571138564
2563	Winston Manchester (Earth-616)	\/Winston_Manchester_(Earth-616)	Secret Identity	Good Characters	Brown Eyes	Brown Hair	Male Characters		Living Characters	13	Sep-88	1988	-117.1611	32.7157
101457	Eugene Strausser (Earth-616)	\/Eugene_Strausser_(Earth-616)	Public Identity	Good Characters	Brown Eyes	Brown Hair	Male Characters		Living Characters	13	May-89	1989	-117.1611	32.7157
41600	Hadad (Earth-616)	\/Hadad_(Earth-616)			Red Eyes	No Hair	Male Characters		Living Characters	13	Sep-89	1989	-106.63767909041938	72.5214647291649
92125	Lisa Vaughn (Earth-616)	\/Lisa_Vaughn_(Earth-616)	Public Identity	Good Characters		Grey Hair	Female Characters		Living Characters	13	Oct-89	1989	-23.985117628527803	38.58804117166113
7607	Dwight Hubbard (Earth-616)	\/Dwight_Hubbard_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Living Characters	13	Oct-90	1990	140.73508127776438	22.46261739038107
11831	James Sharp (Earth-616)	\/James_Sharp_(Earth-616)	Secret Identity	Bad Characters	White Eyes	No Hair	Male Characters		Living Characters	13	Oct-90	1990	55.56553873084496	-46.3500706473517
288355	Linda Wei (Earth-616)	\/Linda_Wei_(Earth-616)	Public Identity	Bad Characters	Brown Eyes	Black Hair	Female Characters		Deceased Characters	13	Sep-90	1990	-7.153551149295367	-1.556872835486189
7971	Noble Kale (Earth-616)	\/Noble_Kale_(Earth-616)	Secret Identity	Good Characters		No Hair	Male Characters		Living Characters	13	May-90	1990	119.23551825684854	80.94771564936059
33814	Sean Dolan (Earth-616)	\/Sean_Dolan_(Earth-616)	Secret Identity		White Eyes	No Hair	Male Characters		Living Characters	13	Jul-90	1990	47.510394344218724	-8.755899335764255
69222	Seraph (Earth-616)	\/Seraph_(Earth-616)	Secret Identity	Good Characters	Blue Eyes	White Hair	Female Characters		Living Characters	13	Sep-90	1990	32.95795107237589	-60.719488425014774
27305	Shelley Conklin (Earth-616)	\/Shelley_Conklin_(Earth-616)	Public Identity	Good Characters		Blond Hair	Female Characters		Living Characters	13	Nov-90	1990	-16.063054003500042	6.415708166248663
108844	Christopher Daniels (Earth-616)	\/Christopher_Daniels_(Earth-616)	Public Identity	Neutral Characters	Brown Eyes	Black Hair	Male Characters		Living Characters	13	Nov-91	1991	-70.13165641539909	-28.264076327758204
62352	Gloria Angel (Earth-616)	\/Gloria_Angel_(Earth-616)	Secret Identity	Good Characters	Blue Eyes	Grey Hair	Female Characters		Living Characters	13	Sep-91	1991	-75.1087050844232	59.09188157402613
1793	Hard-Drive (Earth-616)	\/Hard-Drive_(Earth-616)		Bad Characters		Black Hair	Male Characters		Deceased Characters	13	Apr-91	1991	41.66357763985394	18.644863744823837
13244	Min Li Ng (Earth-616)	\/Min_Li_Ng_(Earth-616)	Secret Identity	Bad Characters	Brown Eyes	Black Hair	Female Characters		Living Characters	13	Jan-91	1991	84.38367215249883	-14.297302877646075
9043	Nox (Nyx) (Earth-616)	\/Nox_(Nyx)_(Earth-616)		Bad Characters	Black Eyes	Black Hair	Female Characters		Living Characters	13	Jul-91	1991	-24.973702467537464	24.520448501725227
2221	Phil Grayfield (Earth-616)	\/Phil_Grayfield_(Earth-616)	Secret Identity	Good Characters		Light Brown Hair	Male Characters		Living Characters	13	Mar-91	1991	-72.34548521817985	-72.49159925023159
13242	Conrad Mack (Earth-616)	\/Conrad_Mack_(Earth-616)	Secret Identity	Bad Characters	Red Eyes	No Hair	Male Characters		Living Characters	13	Jan-92	1992	-131.78833628452438	74.38990643692733
21724	Milos Abyss (Earth-616)	\/Milos_Abyss_(Earth-616)	Public Identity	Bad Characters	White Eyes	No Hair	Male Characters		Living Characters	13	Mar-93	1993	-84.76110525550328	55.341422557047025
32142	Obax Majid (Earth-616)	\/Obax_Majid_(Earth-616)	Known to Authorities Identity	Neutral Characters	Brown Eyes	Black Hair	Female Characters		Living Characters	13	Sep-93	1993	110.69832119191898	51.26561967924974
26579	Orwell Taylor (Earth-616)	\/Orwell_Taylor_(Earth-616)	Public Identity	Neutral Characters		Blond Hair	Male Characters		Living Characters	13	Feb-93	1993	-26.187883740116064	-25.59545032561421
39595	Amanda Chaney (Earth-616)	\/Amanda_Chaney_(Earth-616)	No Dual Identity	Good Characters	Blue Eyes	Blond Hair	Female Characters		Deceased Characters	13	Oct-94	1994	172.93976451972537	21.289152131332926
57925	Anak (Earth-616)	\/Anak_(Earth-616)			Brown Eyes	Bald	Male Characters		Living Characters	13	Jun-94	1994	-0.9082966874417195	-83.51085169277448
120922	Fisher Todd (Earth-616)	\/Fisher_Todd_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Brown Hair	Male Characters		Living Characters	13	Oct-94	1994	84.47250913518809	89.03374046131412
437846	Larry Arnold (Earth-616)	\/Larry_Arnold_(Earth-616)	Public Identity	Good Characters		Black Hair	Male Characters		Living Characters	13	Feb-94	1994	-48.05173236378283	64.84056795848537
2601	Spyne (Earth-616)	\/Spyne_(Earth-616)		Bad Characters	White Eyes	Bald	Male Characters		Deceased Characters	13	Nov-94	1994	-72.66616046486227	40.14938820826171
20953	Vincent Stevens (Earth-616)	\/Vincent_Stevens_(Earth-616)	Public Identity	Neutral Characters	Blue Eyes	Black Hair	Male Characters		Living Characters	13	Feb-94	1994	-9.366709332232602	61.78791617869982
16389	Dirtnap (Earth-616)	\/Dirtnap_(Earth-616)	Secret Identity	Bad Characters	Brown Eyes	Bald	Male Characters		Living Characters	13	Nov-95	1995	-47.664414190290046	40.28547729160377
184026	Kimberly Dee (Earth-616)	\/Kimberly_Dee_(Earth-616)	Secret Identity	Good Characters	Blue Eyes	Blond Hair	Female Characters		Living Characters	13	Sep-95	1995	168.81975834432285	39.25662149188025
67932	Lunatik (Mercenary) (Earth-616)	\/Lunatik_(Mercenary)_(Earth-616)	Secret Identity		White Eyes	White Hair	Male Characters		Deceased Characters	13	Jan-95	1995	46.75777194756719	43.94271225117092
184030	Moonstomp (Earth-616)	\/Moonstomp_(Earth-616)	Secret Identity	Good Characters	Green Eyes	Blond Hair	Male Characters		Living Characters	13	Sep-95	1995	67.20737069660146	-71.66293788808483
672598	Benjamin Grimm (Heroes Reborn) (Earth-616)	\/Benjamin_Grimm_(Heroes_Reborn)_(Earth-616)	Public Identity	Good Characters	Blue Eyes	No Hair	Male Characters		Living Characters	13	Nov-96	1996	171.90100239391614	35.96874947907277
672594	Jonathan Storm (Heroes Reborn) (Earth-616)	\/Jonathan_Storm_(Heroes_Reborn)_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Blond Hair	Male Characters		Living Characters	13	Nov-96	1996	-144.06477145711625	-75.51635183718183
672591	Reed Richards (Heroes Reborn) (Earth-616)	\/Reed_Richards_(Heroes_Reborn)_(Earth-616)	Public Identity	Good Characters		Brown Hair	Male Characters		Living Characters	13	Nov-96	1996	100.91470389778851	-89.72377857868497
672596	Susan Storm (Heroes Reborn) (Earth-616)	\/Susan_Storm_(Heroes_Reborn)_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Blond Hair	Female Characters		Living Characters	13	Nov-96	1996	97.34589924982942	-61.240525477220714
12799	Lilli Stephens (Earth-616)	\/Lilli_Stephens_(Earth-616)	Secret Identity	Good Characters		Black Hair	Female Characters		Living Characters	13	Sep-97	1997	112.70657788474148	70.47211325301706
2384	Sasquatch (Beast) (Earth-616)	\/Sasquatch_(Beast)_(Earth-616)	Secret Identity				Male Characters		Deceased Characters	13	Aug-97	1997	-150.0745849792953	20.328939195101725
346256	William Allen (Earth-616)	\/William_Allen_(Earth-616)	Secret Identity	Bad Characters	Yellow Eyes	No Hair	Male Characters		Living Characters	13	Apr-97	1997	-117.1611	32.7157
39757	Dewoz (Earth-616)	\/Dewoz_(Earth-616)	Public Identity		White Eyes	Bald	Male Characters		Living Characters	13	Dec-98	1998	21.49101489358935	-51.41341168209598
6721	Charlotte Witter (Earth-616)	\/Charlotte_Witter_(Earth-616)	Secret Identity	Bad Characters	Green Eyes	Blond Hair	Female Characters		Living Characters	13	May-99	1999	-24.387709869107226	-1.9322521752534243
256169	Glenda Sandoval (Earth-616)	\/Glenda_Sandoval_(Earth-616)	Public Identity	Good Characters	Brown Eyes	Black Hair	Female Characters		Living Characters	13	Jul-99	1999	91.24502326751616	85.40399098421202
2343	Red Shift (Earth-616)	\/Red_Shift_(Earth-616)	Secret Identity				Male Characters		Deceased Characters	13	Sep-99	1999	64.23016735057328	-28.742395034386888
17952	Avia (Savage Land) (Earth-616)	\/Avia_(Savage_Land)_(Earth-616)	Secret Identity	Neutral Characters		No Hair	Female Characters		Living Characters	13	Jan-00	2000	-91.00464957489278	-63.652454452704035
19337	Christine Cord (Earth-616)	\/Christine_Cord_(Earth-616)	Secret Identity	Good Characters	Brown Eyes	Black Hair	Female Characters		Deceased Characters	13	Jul-02	2002	97.71401669122326	-86.2477812943287
1975	John Lopez (Earth-616)	\/John_Lopez_(Earth-616)	Secret Identity	Neutral Characters	Brown Eyes	Black Hair	Male Characters		Deceased Characters	13	Aug-02	2002	47.185436437808505	-20.490018851811968
18482	Alaris (Earth-616)	\/Alaris_(Earth-616)	Secret Identity		White Eyes	Black Hair	Male Characters		Living Characters	13	Jul-03	2003	177.94031729056763	63.82662174756362
16990	Francis Leighton (Earth-616)	\/Francis_Leighton_(Earth-616)	Secret Identity	Bad Characters	Blue Eyes	Blond Hair	Male Characters		Living Characters	13	Nov-03	2003	117.86317447412074	68.21029491713222
18416	Gabe Acheron (Earth-616)	\/Gabe_Acheron_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Blond Hair	Male Characters		Living Characters	13	Dec-03	2003	-84.45429204844571	-15.617234631373648
19666	Neil Garrett (Earth-616)	\/Neil_Garrett_(Earth-616)	Public Identity	Good Characters	Brown Eyes	Brown Hair	Male Characters		Living Characters	13	Sep-03	2003	57.656101506682404	-33.082837670050544
16439	Freakshow (Genoshan) (Earth-616)	\/Freakshow_(Genoshan)_(Earth-616)	Secret Identity	Good Characters	Blue Eyes	Blond Hair	Male Characters		Living Characters	13	Jul-04	2004	-97.32111228181193	-80.76094079644764
16504	Hub (Earth-616)	\/Hub_(Earth-616)	Secret Identity	Good Characters	Brown Eyes	Black Hair	Female Characters		Living Characters	13	Jul-04	2004	-78.95853313884551	40.516840465176244
72765	James Murch (Earth-616)	\/James_Murch_(Earth-616)		Good Characters	Brown Eyes	Brown Hair	Male Characters		Deceased Characters	13	Jan-05	2005	27.0153675835638	-56.838125112328456
22061	Jon Kasiya (Earth-616)	\/Jon_Kasiya_(Earth-616)	Secret Identity	Bad Characters	Blue Eyes	Black Hair	Male Characters		Living Characters	13	Apr-05	2005	55.47211508469499	87.65878294772693
25770	Noriko Nagayoshi (Earth-616)	\/Noriko_Nagayoshi_(Earth-616)	Secret Identity	Good Characters			Female Characters		Living Characters	13	Jun-05	2005	-55.163905904787455	65.60378540998528
33268	Agent Deems (Earth-616)	\/Agent_Deems_(Earth-616)	Secret Identity		Brown Eyes	Bald	Male Characters		Deceased Characters	13	Oct-06	2006	126.95612553944943	12.797746258071157
342905	Roger Gocking (Earth-616)	\/Roger_Gocking_(Earth-616)		Bad Characters			Male Characters		Living Characters	13	May-06	2006	-107.12725838263601	-64.53978135685328
35907	John Lennon (Skrull) (Earth-616)	\/John_Lennon_(Skrull)_(Earth-616)	Secret Identity	Good Characters	Variable Eyes	Variable Hair	Male Characters		Deceased Characters	13	Jan-07	2007	73.19176390216643	-77.43841980345253
